"startDate","timeStep","species","location","size","sizeNext","sizeChange","log.sizeChange","surv"
2007-10-11,0,"CV","CH",36.1,58.39753311,22.29753311,3.10447604947696,1
2007-10-11,0,"CV","CH",35.4,44.3,8.9,2.18605127673809,1
2007-10-11,0,"CV","CH",31.5,54.5,23,3.13549421592915,1
2007-10-11,0,"CV","CH",33.2,NA,NA,NA,0
2007-10-11,0,"CV","CH",22.1,46.8,24.7,3.20680324363393,1
2007-10-11,0,"CV","CH",26.9,61.5,34.6,3.54385368206368,1
2007-10-11,0,"CV","CH",36.3,NA,NA,NA,0
2007-10-11,0,"CV","CH",27.1,59.1,32,3.46573590279973,1
2007-10-11,0,"CV","CH",43.1,60.5,17.4,2.85647020622048,1
2007-10-11,0,"CV","CH",33.5,57.3,23.8,3.16968558067743,1
2007-10-11,0,"CV","CH",33.9,64.05924578,30.15924578,3.40649153553264,1
2007-10-11,0,"CV","CH",30.6,68.4,37.8,3.63230910262554,1
2007-10-11,0,"CV","CH",39.6,NA,NA,NA,0
2007-10-11,0,"CV","CH",33.9,46.5,12.6,2.53369681395743,1
2007-10-11,0,"CV","CH",30.7,60.7,30,3.40119738166216,1
2007-10-11,0,"CV","CH",36.2,64.1,27.9,3.32862668882732,1
2007-10-11,0,"CV","CH",26.9,NA,NA,NA,0
2007-10-11,0,"CV","CH",22.9,NA,NA,NA,0
2007-10-11,0,"CV","CH",35.3,NA,NA,NA,0
2007-10-11,0,"CV","CH",43.8,NA,NA,NA,0
2007-10-11,0,"CV","CH",38.2,55.16226873,16.96226873,2.83099139087497,1
2007-10-11,0,"CV","CH",25.4,42.8,17.4,2.85647020622048,1
2007-10-11,0,"CV","CH",34.2,64,29.8,3.39450839351136,1
2007-10-11,0,"CV","CH",27.6,70.6,43,3.76120011569356,1
2007-10-11,0,"CV","CH",27.5,55.2,27.7,3.32143241319329,1
2007-10-11,0,"CV","CH",34.4,48.5,14.1,2.64617479738412,1
2007-10-11,0,"CV","CH",31.8,60.5,28.7,3.35689712276558,1
2007-10-11,0,"CV","CH",24.7,53.6,28.9,3.36384159511839,1
2007-10-11,0,"CV","CH",28.1,71.8,43.7,3.77734810210154,1
2007-10-11,0,"CV","CH",31.3,54.1,22.8,3.1267605359604,1
2007-10-11,0,"CV","CH",32.7,NA,NA,NA,0
2007-10-11,0,"CV","CH",30.5,64.7,34.2,3.53222564406856,1
2007-10-11,0,"CV","CH",35.2,NA,NA,NA,0
2007-10-11,0,"CV","CH",27.8,61.8,34,3.52636052461616,1
2007-10-11,0,"CV","CH",41,63.55373572,22.55373572,3.11590071608604,1
2007-10-11,0,"CV","CH",34.5,63.2,28.7,3.35689712276558,1
2007-10-11,0,"CV","CH",35.8,61,25.2,3.22684399451738,1
2007-10-11,0,"CV","CH",34.4,45.25427156,10.85427156,2.38455869467594,1
2007-10-11,0,"CV","CH",38.8,63.3,24.5,3.19867311755068,1
2007-10-11,0,"CV","CH",34.7,NA,NA,NA,0
2007-10-11,0,"CV","CH",37.3,45.1,7.8,2.05412373369555,1
2007-10-11,0,"CV","CH",38.7,NA,NA,NA,0
2007-10-11,0,"CV","CH",35.6,69.5,33.9,3.5234150143864,1
2007-10-11,0,"CV","CH",38.4,46.5,8.1,2.09186406167839,1
2007-10-11,0,"CV","CH",43.6,59.8,16.2,2.78501124223834,1
2007-10-11,0,"CV","CH",45.5,69.3,23.8,3.16968558067743,1
2007-10-11,0,"CV","CH",27,49.7,22.7,3.12236492448736,1
2007-10-11,0,"CV","CH",40,NA,NA,NA,0
2007-10-11,0,"CV","CH",26.4,NA,NA,NA,0
2007-10-11,0,"CV","CH",26,50.4,24.4,3.19458313229916,1
2007-10-11,1,"CV","CH",53.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",47,57.9,10.9,2.3887627892351,1
2007-10-11,1,"CV","CH",64.7,71.9,7.2,1.97408102602201,1
2007-10-11,1,"CV","CH",57,NA,NA,NA,0
2007-10-11,1,"CV","CH",54.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",64.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",66.18238803,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",59.7,NA,NA,NA,0
2007-10-11,1,"CV","CH",58.7,NA,NA,NA,0
2007-10-11,1,"CV","CH",49.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",70.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",56.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",54.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",59.1,NA,NA,NA,0
2007-10-11,1,"CV","CH",71.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",66.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",65.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",61,NA,NA,NA,0
2007-10-11,1,"CV","CH",62.3,63.1,0.800000000000004,-0.223143551314204,1
2007-10-11,1,"CV","CH",61.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",48.7,78.86751194,30.16751194,3.40676558175571,1
2007-10-11,1,"CV","CH",64.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",69.5,97.6,28.1,3.3357695763397,1
2007-10-11,1,"CV","CH",65.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",68.5,84.2,15.7,2.75366071235426,1
2007-10-11,1,"CV","CH",59,NA,NA,NA,0
2007-10-11,1,"CV","CH",62.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",67.1,NA,NA,NA,0
2007-10-11,1,"CV","CH",65.4,66.2,0.799999999999997,-0.223143551314213,1
2007-10-11,1,"CV","CH",63.8,65.1,1.3,0.262364264467489,1
2007-10-11,1,"CV","CH",57,NA,NA,NA,0
2007-10-11,1,"CV","CH",65.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",61.22693863,NA,NA,NA,0
2007-10-11,1,"CV","CH",58.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",63.6,85.1,21.5,3.06805293513362,1
2007-10-11,1,"CV","CH",60.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",64.2,72.2,8,2.07944154167984,1
2007-10-11,1,"CV","CH",66.2,80.5,14.3,2.66025953726586,1
2007-10-11,1,"CV","CH",57.79092104,NA,NA,NA,0
2007-10-11,1,"CV","CH",71.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",63.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",59.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",63.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",62.44161359,63.8,1.35838640999999,0.306297532107936,1
2007-10-11,1,"CV","CH",59.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",59.1,66.5,7.4,2.00148000021012,1
2007-10-11,1,"CV","CH",68,NA,NA,NA,0
2007-10-11,1,"CV","CH",67.2908857,NA,NA,NA,0
2007-10-11,1,"CV","CH",57.7,NA,NA,NA,0
2007-10-11,1,"CV","CH",59.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",45.1,NA,NA,NA,0
2007-10-11,1,"CV","CH",57.1,NA,NA,NA,0
2007-10-11,1,"CV","CH",56.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",64.16034779,NA,NA,NA,0
2007-10-11,1,"CV","CH",64.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",59,NA,NA,NA,0
2007-10-11,1,"CV","CH",66.6,72.1,5.5,1.70474809223843,1
2007-10-11,1,"CV","CH",76.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",55.6,70.12536649,14.52536649,2.6758965340892,1
2007-10-11,1,"CV","CH",55.1,NA,NA,NA,0
2007-10-11,1,"CV","CH",61.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",71.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",75.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",57.18430897,NA,NA,NA,0
2007-10-11,1,"CV","CH",55.56667678,NA,NA,NA,0
2007-10-11,1,"CV","CH",57.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",48.7,NA,NA,NA,0
2007-10-11,1,"CV","CH",56.07218684,NA,NA,NA,0
2007-10-11,1,"CV","CH",64.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",72.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",68.7,NA,NA,NA,0
2007-10-11,1,"CV","CH",56.7,NA,NA,NA,0
2007-10-11,1,"CV","CH",56.3,69.7,13.4,2.59525470695687,1
2007-10-11,1,"CV","CH",59.3,86.50389243,27.20389243,3.30336006710766,1
2007-10-11,1,"CV","CH",59.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",52.2,81.85319988,29.65319988,3.3895700413744,1
2007-10-11,1,"CV","CH",71.1,NA,NA,NA,0
2007-10-11,1,"CV","CH",67.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",65,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.1,NA,NA,NA,0
2007-10-11,1,"CV","CH",53.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",41.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",52.7,69.8,17.1,2.83907846350861,1
2007-10-11,1,"CV","CH",59,71.9,12.9,2.55722731136763,1
2007-10-11,1,"CV","CH",53.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",46.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",48,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.5,60.2,9.7,2.27212588550934,1
2007-10-11,1,"CV","CH",42.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",54.3,63.9,9.6,2.26176309847379,1
2007-10-11,1,"CV","CH",40.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",45.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",43.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",62.6,75.9,13.3,2.58776403522771,1
2007-10-11,1,"CV","CH",50.5,71.7,21.2,3.05400118167797,1
2007-10-11,1,"CV","CH",49.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",45.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",62.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",54.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",46.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",46.8,63.9,17.1,2.83907846350861,1
2007-10-11,1,"CV","CH",54.3,63,8.7,2.16332302566054,1
2007-10-11,1,"CV","CH",50.9,70,19.1,2.94968833505258,1
2007-10-11,1,"CV","CH",50.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",42.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",36.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",40.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",48.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",39.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",59,NA,NA,NA,0
2007-10-11,1,"CV","CH",50,59.9,9.9,2.29253475714054,1
2007-10-11,1,"CV","CH",45.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",46,NA,NA,NA,0
2007-10-11,1,"CV","CH",53.2,66.1,12.9,2.55722731136763,1
2007-10-11,1,"CV","CH",53.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",59.8,75.68597715,15.88597715,2.7654367798365,1
2007-10-11,1,"CV","CH",43.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",58.8,76.2,17.4,2.85647020622048,1
2007-10-11,1,"CV","CH",41,55.7,14.7,2.68784749378469,1
2007-10-11,1,"CV","CH",52.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",52.3,69.9,17.6,2.86789890204411,1
2007-10-11,1,"CV","CH",59.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",41.91790517,NA,NA,NA,0
2007-10-11,1,"CV","CH",49.50055606,NA,NA,NA,0
2007-10-11,1,"CV","CH",54.45455465,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.2,NA,NA,NA,0
2007-10-11,1,"CV","CH",50,NA,NA,NA,0
2007-10-11,1,"CV","CH",52.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",52,NA,NA,NA,0
2007-10-11,1,"CV","CH",41.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",55.7,71.6,15.9,2.76631910922619,1
2007-10-11,1,"CV","CH",46.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",52.7,NA,NA,NA,0
2007-10-11,1,"CV","CH",55.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",45.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",57.1,74.27054898,17.17054898,2.84319564760734,1
2007-10-11,1,"CV","CH",60.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",51.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",53.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",48.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",47.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",44.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",53,NA,NA,NA,0
2007-10-11,1,"CV","CH",46.6,NA,NA,NA,0
2007-10-11,1,"CV","CH",NA,NA,NA,NA,0
2007-10-11,1,"CV","CH",NA,NA,NA,NA,0
2007-10-11,1,"CV","CH",53.8,NA,NA,NA,0
2007-10-11,1,"CV","CH",51.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",43.9,NA,NA,NA,0
2007-10-11,1,"CV","CH",49.60165807,NA,NA,NA,0
2007-10-11,1,"CV","CH",49.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",53,NA,NA,NA,0
2007-10-11,1,"CV","CH",50.5,NA,NA,NA,0
2007-10-11,1,"CV","CH",57.4,NA,NA,NA,0
2007-10-11,1,"CV","CH",44.7,79.05126792,34.35126792,3.53663892977753,1
2007-10-11,1,"CV","CH",54.3,NA,NA,NA,0
2007-10-11,1,"CV","CH",52.1,NA,NA,NA,0
2006-10-14,0,"CV","DB",56.1,67.2,11.1,2.40694510831829,1
2006-10-14,0,"CV","DB",60.8,62.9,2.1,0.741937344729378,1
2006-10-14,0,"CV","DB",48.1,66.1,18,2.89037175789616,1
2006-10-14,0,"CV","DB",45,79.4,34.4,3.53805656437935,1
2006-10-14,0,"CV","DB",45.8,NA,NA,NA,0
2006-10-14,0,"CV","DB",65.8,87.9,22.1,3.09557760852371,1
2006-10-14,0,"CV","DB",41.1,69.5,28.4,3.34638914516716,1
2006-10-14,0,"CV","DB",44.6,NA,NA,NA,0
2006-10-14,0,"CV","DB",57.7,83.7,26,3.25809653802148,1
2006-10-14,0,"CV","DB",54.6,67.47464168,12.87464168,2.55525961548291,1
2006-10-14,0,"CV","DB",57.1,69,11.9,2.47653840011748,1
2006-10-14,0,"CV","DB",50.6,65.8,15.2,2.72129542785223,1
2006-10-14,0,"CV","DB",50.7,59.3,8.59999999999999,2.15176220325946,1
2006-10-14,0,"CV","DB",60.8,NA,NA,NA,0
2006-10-14,0,"CV","DB",54.8,80.1,25.3,3.23080439573347,1
2006-10-14,0,"CV","DB",51.2,62.9,11.7,2.45958884180371,1
2006-10-14,0,"CV","DB",41.2,87.6877986,46.4877986,3.83918988246261,1
2006-10-14,0,"CV","DB",54.1,NA,NA,NA,0
2006-10-14,0,"CV","DB",35.3,NA,NA,NA,0
2006-10-14,0,"CV","DB",39.6,92.46545388,52.86545388,3.96775007979031,1
2006-10-14,0,"CV","DB",38.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",39.8,67.39561217,27.59561217,3.31765678073672,1
2006-10-14,0,"CV","DB",42.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",44.5,NA,NA,NA,0
2006-10-14,0,"CV","DB",40,NA,NA,NA,0
2006-10-14,0,"CV","DB",45.1,NA,NA,NA,0
2006-10-14,0,"CV","DB",55.9,71.8,15.9,2.76631910922619,1
2006-10-14,0,"CV","DB",39.5,NA,NA,NA,0
2006-10-14,0,"CV","DB",46.5,68.6,22.1,3.09557760852371,1
2006-10-14,0,"CV","DB",44,63.6,19.6,2.97552956623647,1
2006-10-14,0,"CV","DB",49,NA,NA,NA,0
2006-10-14,0,"CV","DB",50.7,67.3,16.6,2.8094026953625,1
2006-10-14,0,"CV","DB",25.5,60.52067536,35.02067536,3.55593861165176,1
2006-10-14,0,"CV","DB",31.4,72.06854098,40.66854098,3.70545484467518,1
2006-10-14,0,"CV","DB",36.6,71.1,34.5,3.54095932403731,1
2006-10-14,0,"CV","DB",40,62.5,22.5,3.11351530921037,1
2006-10-14,0,"CV","DB",35.8,NA,NA,NA,0
2006-10-14,0,"CV","DB",38.8,59.81296128,21.01296128,3.04513945114101,1
2006-10-14,0,"CV","DB",49.6,68.8,19.2,2.95491027903374,1
2006-10-14,0,"CV","DB",43.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",51,NA,NA,NA,0
2006-10-14,0,"CV","DB",66.7,80.5,13.8,2.62466859216316,1
2006-10-14,0,"CV","DB",39.8,57.38651299,17.58651299,2.86713230089415,1
2006-10-14,0,"CV","DB",37.9,68.60883632,30.70883632,3.42455044119164,1
2006-10-14,0,"CV","DB",37.3,66.55586182,29.25586182,3.37607995770221,1
2006-10-14,0,"CV","DB",44.6,65.27246992,20.67246992,3.02880285953996,1
2006-10-14,0,"CV","DB",53,75,22,3.09104245335832,1
2006-10-14,0,"CV","DB",53.9,64.2,10.3,2.33214389523559,1
2006-10-14,0,"CV","DB",46.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",41.3,90.2,48.9,3.88977739648083,1
2006-10-14,0,"CV","DB",52.9,83.1,30.2,3.40784192438082,1
2006-10-14,0,"CV","DB",47.9,54.4,6.5,1.87180217690159,1
2006-10-14,0,"CV","DB",41.5,NA,NA,NA,0
2006-10-14,0,"CV","DB",48.1,71.9,23.8,3.16968558067743,1
2006-10-14,0,"CV","DB",54.1,74.4,20.3,3.01062088604774,1
2006-10-14,0,"CV","DB",47.3,NA,NA,NA,0
2006-10-14,0,"CV","DB",48,NA,NA,NA,0
2006-10-14,0,"CV","DB",39,54.9,15.9,2.76631910922619,1
2006-10-14,0,"CV","DB",55.1,66.4,11.3,2.4248027257183,1
2006-10-14,0,"CV","DB",37.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",57.3,NA,NA,NA,0
2006-10-14,0,"CV","DB",49.1,79.05126792,29.95126792,3.39957165822297,1
2006-10-14,0,"CV","DB",47,69.92316247,22.92316247,3.13214786094966,1
2006-10-14,0,"CV","DB",54.1,73.7,19.6,2.97552956623647,1
2006-10-14,0,"CV","DB",40.2,65.67687797,25.47687797,3.23777129454679,1
2006-10-14,0,"CV","DB",48.9,73.5,24.6,3.20274644293832,1
2006-10-14,0,"CV","DB",50.8,64.36255181,13.56255181,2.60731245138555,1
2006-10-14,0,"CV","DB",39.8,66.38459205,26.58459205,3.28033180171914,1
2006-10-14,0,"CV","DB",42.7,70.8,28.1,3.3357695763397,1
2006-10-14,0,"CV","DB",39.1,74.87716106,35.77716106,3.57730973060621,1
2006-10-14,0,"CV","DB",38.2,51.4,13.2,2.58021682959232,1
2006-10-14,0,"CV","DB",36.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",35.3,65.47467395,30.17467395,3.40700296162282,1
2006-10-14,0,"CV","DB",45.4,51.7,6.3,1.84054963339749,1
2006-10-14,0,"CV","DB",46.6,61.9,15.3,2.72785282839839,1
2006-10-14,0,"CV","DB",44.1,68.30553028,24.20553028,3.18658113102196,1
2006-10-14,0,"CV","DB",17.8,67,49.2,3.89589362349826,1
2006-10-14,0,"CV","DB",7,NA,NA,NA,0
2006-10-14,0,"CV","DB",5.8,68.9,63.1,4.14472076954717,1
2006-10-14,0,"CV","DB",9.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",18.5,63,44.5,3.79548918917219,1
2006-10-14,0,"CV","DB",6.7,NA,NA,NA,0
2006-10-14,0,"CV","DB",13.4,88.4,75,4.31748811353631,1
2006-10-14,0,"CV","DB",24.1,66.3,42.2,3.74242022104197,1
2006-10-14,0,"CV","DB",11.8,63.4,51.6,3.94352167248752,1
2006-10-14,0,"CV","DB",17.6,45.7,28.1,3.3357695763397,1
2006-10-14,0,"CV","DB",9.2,NA,NA,NA,0
2006-10-14,0,"CV","DB",8.4,65.8,57.4,4.05004430332552,1
2006-10-14,0,"CV","DB",10.4,77,66.6,4.19870457754634,1
2006-10-14,0,"CV","DB",8.4,57.1,48.7,3.88567903008854,1
2006-10-14,0,"CV","DB",8.9,65.2,56.3,4.03069453514564,1
2006-10-14,0,"CV","DB",5.2,59.2,54,3.98898404656427,1
2006-10-14,0,"CV","DB",6.3,NA,NA,NA,0
2006-10-14,0,"CV","DB",6.4,NA,NA,NA,0
2006-10-14,0,"CV","DB",6.7,NA,NA,NA,0
2006-10-14,0,"CV","DB",10.1,71.5,61.4,4.1174098351531,1
2006-10-14,0,"CV","DB",10,NA,NA,NA,0
2006-10-14,0,"CV","DB",8.1,59.7,51.6,3.94352167248752,1
2007-10-13,0,"CV","DB",56,84,28,3.3322045101752,1
2007-10-13,0,"CV","DB",39.3,NA,NA,NA,0
2007-10-13,0,"CV","DB",39.7,72.34961076,32.64961076,3.48583293405873,1
2007-10-13,0,"CV","DB",40.8,73.7,32.9,3.49347265777133,1
2007-10-13,0,"CV","DB",51.4,85.6,34.2,3.53222564406856,1
2007-10-13,0,"CV","DB",48,79,31,3.43398720448515,1
2007-10-13,0,"CV","DB",32.8,NA,NA,NA,0
2007-10-13,0,"CV","DB",31.9,NA,NA,NA,0
2007-10-13,0,"CV","DB",33.6,69.8,36.2,3.58905911883173,1
2007-10-13,0,"CV","DB",43.4,60.7,17.3,2.85070650150373,1
2007-10-13,0,"CV","DB",37.7,77.10140532,39.40140532,3.6738014836881,1
2007-10-13,0,"CV","DB",51.1,83.7,32.6,3.48431228837266,1
2007-10-13,0,"CV","DB",33.9,NA,NA,NA,0
2007-10-13,0,"CV","DB",41.7,81.9,40.2,3.69386699562498,1
2007-10-13,0,"CV","DB",46.4,76.7,30.3,3.41114771251532,1
2007-10-13,0,"CV","DB",45,NA,NA,NA,0
2007-10-13,0,"CV","DB",42.5,NA,NA,NA,0
2007-10-13,0,"CV","DB",30.4,NA,NA,NA,0
2007-10-13,0,"CV","DB",49.3,83.1,33.8,3.52046080248897,1
2007-10-13,0,"CV","DB",38.7,73.8,35.1,3.55820113047182,1
2007-10-13,0,"CV","DB",32.3,NA,NA,NA,0
2007-10-13,0,"CV","DB",46.9,72.04630472,25.14630472,3.22471095612827,1
2007-10-13,0,"CV","DB",44.2,90.9,46.7,3.84374416467485,1
2007-10-13,0,"CV","DB",44.6,85.11521499,40.51521499,3.70167758232833,1
2007-10-13,0,"CV","DB",38.9,69.4,30.5,3.41772668361337,1
2007-10-13,0,"CV","DB",41.6,85,43.4,3.77045944110636,1
2007-10-13,0,"CV","DB",43,69.21544839,26.21544839,3.2663488702078,1
2007-10-13,0,"CV","DB",55.3,86.2,30.9,3.4307561839037,1
2007-10-13,0,"CV","DB",57.4,86.4,29,3.36729582998647,1
2007-10-13,0,"CV","DB",58.1,86.2,28.1,3.3357695763397,1
2007-10-13,0,"CV","DB",40.4,NA,NA,NA,0
2007-10-13,0,"CV","DB",48.6,78,29.4,3.38099467434464,1
2007-10-13,0,"CV","DB",46,71.3,25.3,3.23080439573347,1
2007-10-13,0,"CV","DB",58.3,91.3,33,3.49650756146648,1
2007-10-13,0,"CV","DB",42.6,77.7,35.1,3.55820113047182,1
2007-10-13,0,"CV","DB",52.6,64.6,12,2.484906649788,1
2007-10-13,0,"CV","DB",48.8,68.1,19.3,2.96010509591084,1
2007-10-13,0,"CV","DB",57.2,67.1,9.89999999999999,2.29253475714054,1
2007-10-13,0,"CV","DB",52.9,67.2,14.3,2.66025953726586,1
2007-10-13,0,"CV","DB",37,64.2614498,27.2614498,3.30547360900676,1
2007-10-13,0,"CV","DB",45,83.6,38.6,3.65325227647079,1
2007-10-13,0,"CV","DB",54.2,85.4,31.2,3.44041809481544,1
2007-10-13,0,"CV","DB",59.5,NA,NA,NA,0
2007-10-13,0,"CV","DB",56.9,75.2,18.3,2.90690105984738,1
2007-10-13,0,"CV","DB",46.6,72.2,25.6,3.24259235148552,1
2007-10-13,0,"CV","DB",54,77.9,23.9,3.17387845893747,1
2007-10-13,0,"CV","DB",46.7,68.3,21.6,3.07269331469012,1
2007-10-13,0,"CV","DB",48.4,73.4,25,3.2188758248682,1
2007-10-13,0,"CV","DB",43.2,74.67495703,31.47495703,3.44919221471899,1
2007-10-13,0,"CV","DB",49.9,83.26862805,33.36862805,3.50761617864271,1
2007-10-13,0,"CV","DB",53.2,77.7,24.5,3.19867311755068,1
2007-10-13,0,"CV","DB",57.8,83.2,25.4,3.23474917402449,1
2007-10-13,0,"CV","DB",42.4,NA,NA,NA,0
2007-10-13,0,"CV","DB",53.9,72.6,18.7,2.92852352386054,1
2007-10-13,0,"CV","DB",52.7,86.4,33.7,3.51749783735832,1
2007-10-13,0,"CV","DB",46.9,69.6,22.7,3.12236492448736,1
2007-10-13,0,"CV","DB",36.6,57.6,21,3.04452243772342,1
2007-10-13,0,"CV","DB",36.8,67.4,30.6,3.42100000895834,1
2007-10-13,0,"CV","DB",48.3,78.6179355,30.3179355,3.41173946808652,1
2007-10-13,0,"CV","DB",48.3,68.4,20.1,3.00071981506503,1
2007-10-13,0,"CV","DB",58,74,16,2.77258872223978,1
2007-10-13,0,"CV","DB",54.5,NA,NA,NA,0
2007-10-13,0,"CV","DB",49.4,96.4,47,3.85014760171006,1
2007-10-13,0,"CV","DB",49.8,93.68213527,43.88213527,3.78150729580012,1
2007-10-13,0,"CV","DB",47.4,92,44.6,3.79773385902602,1
2007-10-13,0,"CV","DB",50.2,94.2,44,3.78418963391826,1
2007-10-13,0,"CV","DB",23.3,NA,NA,NA,0
2007-10-13,0,"CV","DB",39.3,76.6,37.3,3.61899332664977,1
2007-10-13,0,"CV","DB",41.8,67.4,25.6,3.24259235148552,1
2007-10-13,0,"CV","DB",59.3,90.3,31,3.43398720448515,1
2007-10-13,0,"CV","DB",35.5,NA,NA,NA,0
2007-10-13,0,"CV","DB",60.9,89.6,28.7,3.35689712276558,1
2007-10-13,0,"CV","DB",53.9,94.5,40.6,3.70376806660769,1
2007-10-13,0,"CV","DB",43.1,64.5,21.4,3.06339092202781,1
2007-10-13,0,"CV","DB",50.4,91.25568699,40.85568699,3.71004602801778,1
2007-10-13,0,"CV","DB",41.6,71.5,29.9,3.39785848039664,1
2007-10-13,0,"CV","DB",30.3,75.4,45.1,3.80888224650863,1
2007-10-13,0,"CV","DB",21.9,67.9,46,3.8286413964891,1
2007-10-13,0,"CV","DB",29.6,NA,NA,NA,0
2007-10-13,0,"CV","DB",25.6,NA,NA,NA,0
2007-10-13,0,"CV","DB",38.8,74.27361264,35.47361264,3.56878911417707,1
2007-10-13,0,"CV","DB",45.6,89.23364675,43.63364675,3.77582856718604,1
2007-10-13,0,"CV","DB",42.9,69.12844542,26.22844542,3.26684452487117,1
2007-10-13,0,"CV","DB",39.6,76.89920129,37.29920129,3.61897191328378,1
2007-10-13,0,"CV","DB",37.9,67.4,29.5,3.38439026334577,1
2007-10-13,0,"CV","DB",43.5,71,27.5,3.31418600467253,1
2007-10-13,0,"CV","DB",27.7,NA,NA,NA,0
2007-10-13,0,"CV","DB",44.2,74.3,30.1,3.40452517175483,1
2007-10-13,0,"CV","DB",41.3,77.1,35.8,3.57794789340665,1
2007-10-13,1,"CV","DB",67.2,NA,NA,NA,0
